"","locality_id","longitude","latitude","OBJECTID","PASITES_ID","NAME","TYPE","SUBTYPE","STATUS","SOURCE","IUCN","OC_NO","ACRES","HECTARES","OC_DATE","DATE_EST","OC_NAME","NOTES","GlobalID","Shape_STAr","Shape_STLe","coords.x1","coords.x2","optional"
"1087","L7256765",-115.2021003,51.0656052,"463",1005,"Bow Valley","PP",NA,"OC","41","II","OC 424/2002",8020.86321792,3245.92818266,"2002/09/04","1959/07/27","Bow Valley Provincial Park","Includes all or part of the following former Provincial Recreation Areas:  Bow River, Gap Lake, Grotto Mountain, Lac Des Arcs, Three Sisters, Old Camp, all first established 1982.","{06265F70-FF67-4C6B-AACD-4541FC98A6A6}",32459281.8293,98277.5099576,-115.2021003,51.0656052,TRUE
"1088","L5785728",-113.55075,53.6100382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.55075,53.6100382,TRUE
"1089","L5487703",-110.1982784,54.4757483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.1982784,54.4757483,TRUE
"1090","L6003447",-116.8095589,54.3958508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-116.8095589,54.3958508,TRUE
"1091","L632092",-119.1223526,55.3791104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.1223526,55.3791104,TRUE
"1092","L366849",-114.5556483,50.7541732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.5556483,50.7541732,TRUE
"1093","L6004761",-114.5952451,53.1878015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.5952451,53.1878015,TRUE
"1094","L2565189",-112.0790488,50.2451638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.0790488,50.2451638,TRUE
"1095","L7148403",-118.8127828,55.1768092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.8127828,55.1768092,TRUE
"1096","L5619399",-119.3326378,55.3371022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.3326378,55.3371022,TRUE
"1097","L6688348",-114.1200049,51.040707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1200049,51.040707,TRUE
"1098","L5746619",-112.0514917,53.9044393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.0514917,53.9044393,TRUE
"1099","L5652382",-113.9634374,53.5338954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.9634374,53.5338954,TRUE
"1100","L8106688",-112.7301935,51.4670738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.7301935,51.4670738,TRUE
"1101","L389172",-114.4850922,54.1525832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.4850922,54.1525832,TRUE
"1102","L7266312",-113.8066944,52.2542228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.8066944,52.2542228,TRUE
"1103","L7745928",-115.508099,51.229242,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-115.508099,51.229242,TRUE
"1104","L7801577",-113.4358574,50.1841416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.4358574,50.1841416,TRUE
"1105","L2575497",-114.2294347,50.4179935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.2294347,50.4179935,TRUE
"1106","L7655242",-113.9968024,50.7256514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.9968024,50.7256514,TRUE
"1107","L7335738",-113.830526,53.11054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.830526,53.11054,TRUE
"1108","L3104690",-110.0843039,52.5802409,"335",589,"Killarney-Reflex Lakes Heritage Rgeland","NA",NA,"OC","41","IV","OC 211/2000",6769.64780386,2739.57926924,"2000/06/06","2000/06/06","Killarney-Reflex Lakes Heritage Rgeland Natural Area",NA,"{8F7D166E-0E32-4763-A8F4-E8E0F9193D3D}",27395792.6919,72025.0102845,-110.0843039,52.5802409,TRUE
"1109","L7433253",-115.3505449,56.0987903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.3505449,56.0987903,TRUE
"1110","L7600757",-113.4015688,49.7340129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.4015688,49.7340129,TRUE
"1111","L7596921",-113.2767034,53.472007,"285",212,"Sherwood Park","NA","Education","OC","41","II","OC 416/98-54",169.05960674,68.41599553,"1998/10/07","1971/03/15","Sherwood Park Natural Area",NA,"{B3692EBD-1F3C-462A-ACF5-750D32FB29AF}",684159.955078,3430.56687066,-113.2767034,53.472007,TRUE
"1112","L7544299",-113.9604436,50.7145039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.9604436,50.7145039,TRUE
"1113","L9567184",-110.3116945,49.6484025,"378",1014,"Cypress Hills","PP",NA,"OC","41","II","OC 183/86",51316.55295679,20767.07219086,"1986/03/13","1951/04/24","Cypress Hills Provincial Park",NA,"{EFA5522A-DDEF-4D8A-9F55-EB691CFD89A2}",207670721.914,135408.928365,-110.3116945,49.6484025,TRUE
"1114","L6768406",-113.3861576,53.4636763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.3861576,53.4636763,TRUE
"1115","L9770253",-113.751521,51.0353981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.751521,51.0353981,TRUE
"1116","L7680402",-115.1226308,50.6173652,"450",1041,"Peter Lougheed","PP",NA,"OC","41","II","OC 793/85",126928.31479558,51366.06659149,"1985/11/14","1977/10/17","Peter Lougheed Provincial Park","Formerly named Kananaskis Provincial Park.","{219BB53C-444B-4DB7-8BB3-E03718827FF2}",513660665.902,208260.122748,-115.1226308,50.6173652,TRUE
"1117","L7582351",-113.2706791,53.6576494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.2706791,53.6576494,TRUE
"1118","L6474109",-113.7679204,50.1182082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.7679204,50.1182082,TRUE
"1119","L7871356",-114.4928096,51.1891529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.4928096,51.1891529,TRUE
"1120","L8066674",-112.4814177,59.8974185,"417",5200,"Wood Buffalo","NP",NA,"OC","41","II",NA,8949373.51551034,3621682.96876995,NA,"1922/12/31","Wood Buffalo National Park of Canada",NA,"{BD45E93A-A40F-4630-8759-BAC3EFD87F3B}",36216829687.7,1071732.80835,-112.4814177,59.8974185,TRUE
"1121","L7808045",-114.2080517,53.8859629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.2080517,53.8859629,TRUE
"1122","L6741759",-113.4076649,53.4704935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.4076649,53.4704935,TRUE
"1123","L4466009",-114.0262071,51.9318437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0262071,51.9318437,TRUE
"1124","L4487114",-112.6015377,49.832225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.6015377,49.832225,TRUE
"1125","L7886227",-113.2655014,53.5627397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.2655014,53.5627397,TRUE
"1126","L7832910",-116.9381526,54.3620661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-116.9381526,54.3620661,TRUE
"1127","L7616201",-112.6378119,53.6973262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.6378119,53.6973262,TRUE
"1128","L7565761",-112.8193736,49.6714281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.8193736,49.6714281,TRUE
"1129","L7300863",-111.3706183,52.6947428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.3706183,52.6947428,TRUE
"1130","L7898061",-112.760445,51.5913326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.760445,51.5913326,TRUE
"1131","L7938502",-110.841216,52.8372419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.841216,52.8372419,TRUE
"1132","L7691182",-114.3803358,53.7038202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.3803358,53.7038202,TRUE
"1133","L7357266",-114.7912931,53.019895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.7912931,53.019895,TRUE
"1134","L7448277",-112.0524895,53.8023617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.0524895,53.8023617,TRUE
"1135","L7614690",-116.034715,51.326931,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.034715,51.326931,TRUE
"1136","L7871337",-114.4831543,51.1820362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.4831543,51.1820362,TRUE
"1137","L7637014",-114.3229387,49.4448057,"467",1158,"Castle","PP",NA,"OC","41","II","OC 22/2017",63013.61993255,25500.70725227,"2017/01/20","2017/02/16","Castle Provincial Park",NA,"{730D15B9-5462-4A3D-B468-901174877DBA}",255007072.521,107829.015571,-114.3229387,49.4448057,TRUE
"1138","L7680448",-115.1679729,50.8326148,"451",1112,"Spray Valley","PP",NA,"OC","41","II","OC 484/2004",63082.78051454,25528.69554681,"2004/10/08","2000/12/31","Spray Valley Provincial Park",NA,"{9E53E916-D003-4DEB-A9EC-4BFBEB4F3F48}",255286955.472,159979.139692,-115.1679729,50.8326148,TRUE
"1139","L7545846",-113.9675422,50.7203741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.9675422,50.7203741,TRUE
"1140","L7707652",-110.2975416,49.6486255,"378",1014,"Cypress Hills","PP",NA,"OC","41","II","OC 183/86",51316.55295679,20767.07219086,"1986/03/13","1951/04/24","Cypress Hills Provincial Park",NA,"{EFA5522A-DDEF-4D8A-9F55-EB691CFD89A2}",207670721.914,135408.928365,-110.2975416,49.6486255,TRUE
"1141","L6181905",-114.79303,53.585026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.79303,53.585026,TRUE
"1142","L7138743",-110.6339389,49.2683996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.6339389,49.2683996,TRUE
"1143","L7432291",-112.3772299,50.9420532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.3772299,50.9420532,TRUE
"1144","L10029281",-114.1625964,49.5852775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1625964,49.5852775,TRUE
"1145","L7924774",-114.3934602,49.6004547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.3934602,49.6004547,TRUE
"1146","L7801178",-113.425637,50.1367345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.425637,50.1367345,TRUE
"1147","L8141866",-113.5688215,53.5293527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.5688215,53.5293527,TRUE
"1148","L467805",-118.9143848,55.1977813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.9143848,55.1977813,TRUE
"1149","L7519881",-113.6245346,53.8092393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6245346,53.8092393,TRUE
"1150","L6797716",-115.3067956,50.7878526,"450",1041,"Peter Lougheed","PP",NA,"OC","41","II","OC 793/85",126928.31479558,51366.06659149,"1985/11/14","1977/10/17","Peter Lougheed Provincial Park","Formerly named Kananaskis Provincial Park.","{219BB53C-444B-4DB7-8BB3-E03718827FF2}",513660665.902,208260.122748,-115.3067956,50.7878526,TRUE
"1151","L7566897",-114.4419633,50.1012317,"219",10070,"Livingstone Falls","PRA",NA,"OC","41","NR","OC 603/2006",59.28880837,23.99332949,"2006/11/22","1996/05/29","Livingstone Falls Provincial Recreation Area","Former Alberta Forest Recreation Area.  Transferred to Alberta Parks in 1996.","{1CF698E2-AEB1-49AA-A9A6-0C203DBB7823}",239933.295166,2079.33339469,-114.4419633,50.1012317,TRUE
"1152","L7979776",-116.7723246,53.4513652,"56",10051,"Fickle Lake","PRA",NA,"OC","41","NRSS","OC 501/2000",2846.63979946,1151.99425547,"2000/12/20","1996/05/29","Fickle Lake Provincial Recreation Area","IUCN Category II. Not Reported due to existing subsurface mineral commitments with surface access.  Former Alberta Forest Recreation Area.  Transferred to Alberta Parks in 1996.","{B2D7AC84-64F4-4FCB-A9F5-32D5197E80B1}",11519942.5552,14604.2214451,-116.7723246,53.4513652,TRUE
"1153","L7808060",-114.7486135,54.1288141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.7486135,54.1288141,TRUE
"1154","L7691525",-112.1466228,55.8034656,"421",1090,"Crow Lake","PP",NA,"OC","41","II","OC 378/2000",1951.19177042,789.61929474,"2000/10/04","2000/10/04","Crow Lake Provincial Park",NA,"{B47233D7-DED8-480E-9DF9-F8D034E11BD6}",7896192.9502,26431.8302622,-112.1466228,55.8034656,TRUE
"1155","L7287553",-114.9969864,53.6045765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.9969864,53.6045765,TRUE
"1156","L9238604",-114.1929883,49.4588726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1929883,49.4588726,TRUE
"1157","L2565581",-113.099021,50.0465905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.099021,50.0465905,TRUE
"1158","L1473841",-116.151577,51.4068556,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.151577,51.4068556,TRUE
"1159","L4686415",-112.1877265,49.6025058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.1877265,49.6025058,TRUE
"1160","L7941602",-114.0590132,51.0458795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0590132,51.0458795,TRUE
"1161","L7817575",-117.1305735,52.1925191,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-117.1305735,52.1925191,TRUE
"1162","L7201265",-115.3867251,50.8594647,"451",1112,"Spray Valley","PP",NA,"OC","41","II","OC 484/2004",63082.78051454,25528.69554681,"2004/10/08","2000/12/31","Spray Valley Provincial Park",NA,"{9E53E916-D003-4DEB-A9EC-4BFBEB4F3F48}",255286955.472,159979.139692,-115.3867251,50.8594647,TRUE
"1163","L9660638",-112.5340374,51.3807655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.5340374,51.3807655,TRUE
"1164","L4798171",-112.070632,52.8506294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.070632,52.8506294,TRUE
"1165","L2577450",-112.2315645,51.9082992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.2315645,51.9082992,TRUE
"1166","L4686426",-112.4673307,49.7383349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.4673307,49.7383349,TRUE
"1167","L8199569",-115.8435683,51.2441249,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-115.8435683,51.2441249,TRUE
"1168","L9499488",-117.7707742,53.1301945,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-117.7707742,53.1301945,TRUE
"1169","L7758931",-117.646142,52.532342,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-117.646142,52.532342,TRUE
"1170","L8441853",-113.5256013,53.5269667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.5256013,53.5269667,TRUE
"1171","L8952004",-112.6531693,53.3655758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.6531693,53.3655758,TRUE
"1172","L9489586",-111.6910765,49.9277702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.6910765,49.9277702,TRUE
"1173","L10025986",-117.7941247,53.2693407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.7941247,53.2693407,TRUE
"1174","L9524417",-115.3531745,50.8679095,"451",1112,"Spray Valley","PP",NA,"OC","41","II","OC 484/2004",63082.78051454,25528.69554681,"2004/10/08","2000/12/31","Spray Valley Provincial Park",NA,"{9E53E916-D003-4DEB-A9EC-4BFBEB4F3F48}",255286955.472,159979.139692,-115.3531745,50.8679095,TRUE
"1175","L9707494",-114.6090412,52.3723143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.6090412,52.3723143,TRUE
"1176","L9689574",-113.7733518,52.3159663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.7733518,52.3159663,TRUE
"1177","L9716448",-113.0497903,53.8320187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.0497903,53.8320187,TRUE
"1178","L8921156",-112.6940558,49.383675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.6940558,49.383675,TRUE
"1179","L9844646",-115.695627,51.1683285,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-115.695627,51.1683285,TRUE
"1180","L9567029",-110.3278856,49.6427675,"378",1014,"Cypress Hills","PP",NA,"OC","41","II","OC 183/86",51316.55295679,20767.07219086,"1986/03/13","1951/04/24","Cypress Hills Provincial Park",NA,"{EFA5522A-DDEF-4D8A-9F55-EB691CFD89A2}",207670721.914,135408.928365,-110.3278856,49.6427675,TRUE
"1181","L9086279",-115.0168334,52.288567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.0168334,52.288567,TRUE
"1182","L7432409",-111.8703461,50.5662572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.8703461,50.5662572,TRUE
"1183","L5916882",-112.9024472,49.1156695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.9024472,49.1156695,TRUE
"1184","L9499470",-117.8387884,53.1787154,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-117.8387884,53.1787154,TRUE
"1185","L9716462",-111.8859942,54.0057212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.8859942,54.0057212,TRUE
"1186","L9707529",-114.4511205,52.4349593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.4511205,52.4349593,TRUE
"1187","L9528169",-112.8347571,53.01913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.8347571,53.01913,TRUE
"1188","L9557819",-116.3555095,52.3877563,"131",10038,"Crescent Falls","PRA",NA,"OC","41","II","OC 603/2006",646.60734678,261.67270941,"2006/11/22","1996/05/29","Crescent Falls Provincial Recreation Area","Former Alberta Forest Recreation Area.  Transferred to Alberta Parks in 1996.","{BF4E95C5-6711-4BDB-B3BD-CB373F79E0A0}",2616727.09424,9715.23717271,-116.3555095,52.3877563,TRUE
"1189","L9710743",-112.8925242,49.6876881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.8925242,49.6876881,TRUE
"1190","L8931864",-114.0653325,51.0263359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0653325,51.0263359,TRUE
"1191","L8081053",-112.8685683,53.6846266,"175",5218,"Elk Island","NP",NA,"OC","41","II",NA,47518.76996332,19230.16394106,NA,"1913/12/31","Elk Island National Park of Canada",NA,"{9FEF81B6-7F42-4E53-949F-CCB1FC5549BD}",192301639.409,87531.9119513,-112.8685683,53.6846266,TRUE
"1192","L9033533",-112.8765023,49.6537118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.8765023,49.6537118,TRUE
"1193","L9083145",-117.3571926,54.9551755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.3571926,54.9551755,TRUE
"1194","L8855302",-113.2862085,53.5646805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.2862085,53.5646805,TRUE
"1195","L9554558",-116.1479476,52.4546202,"241",10052,"Fish Lake","PRA",NA,"OC","41","NR","OC 9/2011",1009.01725309,408.33479509,"2011/02/03","1996/05/29","Fish Lake Provincial Recreation Area","Former Alberta Forest Recreation Area.  Transferred to Alberta Parks in 1996.","{50A7A182-1CFF-47C7-9CFD-F812E15B1779}",4083347.95093,9496.99004444,-116.1479476,52.4546202,TRUE
"1196","L8937119",-110.4378331,54.2513102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.4378331,54.2513102,TRUE
"1197","L9789472",-116.6280098,52.0089252,"45",10120,"Thompson Creek","PRA",NA,"OC","41","NR","OC 603/2006",285.62459261,115.5881717,"2006/11/22","1996/05/29","Thompson Creek Provincial Recreation Area","Former Alberta Forest Recreation Area.  Transferred to Alberta Parks in 1996.","{4EB7723D-C419-4F6F-B0D5-3957537DBDFE}",1155881.71777,5325.54440752,-116.6280098,52.0089252,TRUE
"1198","L9709580",-114.1695264,51.0870569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1695264,51.0870569,TRUE
"1199","L9394469",-114.7928151,51.5986895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.7928151,51.5986895,TRUE
"1200","L9592592",-118.7703609,55.2714158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.7703609,55.2714158,TRUE
"1201","L9776007",-114.928343,52.3975657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.928343,52.3975657,TRUE
"1202","L9086253",-115.3012785,52.2486316,"213",10092,"Prairie Creek","PRA",NA,"OC","41","NR","OC 7/98",92.30838963,37.35587994,"1998/01/08","1996/05/29","Prairie Creek Provincial Recreation Area","Former Alberta Forest Recreation Area.  Transferred to Alberta Parks in 1996.","{31FD6EE1-BF28-4707-825D-D9C5039DFD36}",373558.799072,2911.61605261,-115.3012785,52.2486316,TRUE
"1203","L4466018",-113.6070161,51.7914837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6070161,51.7914837,TRUE
"1204","L9269302",-111.0503231,58.7902891,"470",1132,"Kazan Wildland","WPP",NA,"OC","41","IB","OC 139/2018",1629406.37905578,659397.36697814,"2018/05/14","2018/05/14","Kazan Wildland Provincial Park","As per Lower Athabasca Regional Plan","{6AD6F490-CE83-46B4-A8CE-43AE328F299C}",6593973669.78,595093.389824,-111.0503231,58.7902891,TRUE
"1205","L2465370",-112.7901131,51.3315904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.7901131,51.3315904,TRUE
"1206","L2577474",-112.1292114,51.784356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.1292114,51.784356,TRUE
"1207","L8669890",-119.2889339,58.2805041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.2889339,58.2805041,TRUE
